ID,requestTime,pickupTime,pickoffTime,expectedTime,movementTime,sharingTime,vehicle
1372664679620000186,2013-07-01 15:44:39,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372664689620000006,2013-07-01 15:44:49,2013-07-01 15:46:41,2013-07-01 17:06:21,611.0,4780.0,4557.0,92
1372664702620000012,2013-07-01 15:45:02,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,41
1372664712620000579,2013-07-01 15:45:12,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,45
1372664727620000604,2013-07-01 15:45:27,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,41
1372664734620000198,2013-07-01 15:45:34,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372664756620000455,2013-07-01 15:45:56,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,97
1372664761620000421,2013-07-01 15:46:01,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,102
1372664787620000397,2013-07-01 15:46:27,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,99
1372664815620000086,2013-07-01 15:46:55,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372664817620000197,2013-07-01 15:46:57,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372664843620000156,2013-07-01 15:47:23,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372664861620000195,2013-07-01 15:47:41,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,35
1372664866620000901,2013-07-01 15:47:46,2013-07-01 15:51:40,2013-07-01 16:18:13,619.0,1593.0,1560.0,105
1372664868620000074,2013-07-01 15:47:48,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,97
1372664875620000144,2013-07-01 15:47:55,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,92
1372664876620000100,2013-07-01 15:47:56,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,104
1372664885620000101,2013-07-01 15:48:05,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,97
1372664892620000009,2013-07-01 15:48:12,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372664892620000663,2013-07-01 15:48:12,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,43
1372664906620000105,2013-07-01 15:48:26,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,14
1372664922620000289,2013-07-01 15:48:42,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,14
1372664939620000576,2013-07-01 15:48:59,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372664951620000554,2013-07-01 15:49:11,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,43
1372664966620000304,2013-07-01 15:49:26,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,43
1372664983620000495,2013-07-01 15:49:43,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372665008620000333,2013-07-01 15:50:08,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372665016620000281,2013-07-01 15:50:16,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,45
1372665022620000286,2013-07-01 15:50:22,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,57
1372665024620000167,2013-07-01 15:50:24,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,41
1372665027620000574,2013-07-01 15:50:27,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,14
1372665032620000541,2013-07-01 15:50:32,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372665032620000004,2013-07-01 15:50:32,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372665033620000381,2013-07-01 15:50:33,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,41
1372665035620000386,2013-07-01 15:50:35,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372665044620000233,2013-07-01 15:50:44,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,104
1372665045620000068,2013-07-01 15:50:45,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,72
1372665061620000050,2013-07-01 15:51:01,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,97
1372665068620000247,2013-07-01 15:51:08,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,40
1372665080620000345,2013-07-01 15:51:20,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,40
1372665081620000671,2013-07-01 15:51:21,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,40
1372665082620000039,2013-07-01 15:51:22,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,102
1372665088620000186,2013-07-01 15:51:28,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,99
1372665108620000687,2013-07-01 15:51:48,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,84
1372665121620000308,2013-07-01 15:52:01,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372665121620000235,2013-07-01 15:52:01,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372665128620000337,2013-07-01 15:52:08,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,84
1372665128620000104,2013-07-01 15:52:08,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,84
1372665131620000376,2013-07-01 15:52:11,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372665148620000199,2013-07-01 15:52:28,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372665154620000460,2013-07-01 15:52:34,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372665164620000502,2013-07-01 15:52:44,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,35
1372665170620000446,2013-07-01 15:52:50,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,97
1372665180620000174,2013-07-01 15:53:00,2013-07-01 15:53:54,2013-07-01 16:03:58,269.0,604.0,590.0,104
1372665204620000618,2013-07-01 15:53:24,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372665208620000328,2013-07-01 15:53:28,2013-07-01 15:57:22,2013-07-01 16:47:27,960.0,3005.0,2951.0,43
1372665210620000515,2013-07-01 15:53:30,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,97
1372665212620000434,2013-07-01 15:53:32,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,92
1372665226620000255,2013-07-01 15:53:46,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,14
1372665253620000588,2013-07-01 15:54:13,2013-07-01 15:57:22,2013-07-01 16:01:00,218.0,218.0,218.0,43
1372665259620000680,2013-07-01 15:54:19,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372665271620000565,2013-07-01 15:54:31,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,14
1372665277620000065,2013-07-01 15:54:37,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,99
1372665280620000674,2013-07-01 15:54:40,2013-07-01 15:57:22,2013-07-01 16:17:21,571.0,1199.0,1164.0,43
1372665287620000341,2013-07-01 15:54:47,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372665292620000257,2013-07-01 15:54:52,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,105
1372665320620000107,2013-07-01 15:55:20,2013-07-01 15:59:33,2013-07-01 16:15:35,347.0,962.0,924.0,45
1372665321620000192,2013-07-01 15:55:21,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372665331620000473,2013-07-01 15:55:31,2013-07-01 15:58:04,2013-07-01 16:44:18,308.0,2774.0,2490.0,86
1372665343620000226,2013-07-01 15:55:43,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,41
1372665349620000370,2013-07-01 15:55:49,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372665366620000268,2013-07-01 15:56:06,2013-07-01 15:57:46,2013-07-01 16:14:34,386.0,1008.0,947.0,14
1372665383620000577,2013-07-01 15:56:23,2013-07-01 15:59:27,2013-07-01 16:14:27,463.0,900.0,764.0,18
1372665391620000111,2013-07-01 15:56:31,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372665404620000184,2013-07-01 15:56:44,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,99
1372665422620000598,2013-07-01 15:57:02,2013-07-01 15:58:24,2013-07-01 16:32:12,409.0,2028.0,1944.0,41
1372665422620000252,2013-07-01 15:57:02,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372665431620000344,2013-07-01 15:57:11,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,84
1372665433620000242,2013-07-01 15:57:13,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,40
1372665435620000159,2013-07-01 15:57:15,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,40
1372665436620000458,2013-07-01 15:57:16,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372665462620000507,2013-07-01 15:57:42,2013-07-01 16:02:35,2013-07-01 17:33:00,256.0,5425.0,4977.0,97
1372665476620000601,2013-07-01 15:57:56,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,104
1372665476620000004,2013-07-01 15:57:56,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372665485620000617,2013-07-01 15:58:05,2013-07-01 16:00:11,2013-07-01 17:06:27,571.0,3976.0,3791.0,40
1372665493620000089,2013-07-01 15:58:13,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,35
1372665502620000678,2013-07-01 15:58:22,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,97
1372665506620000367,2013-07-01 15:58:26,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372665524620000542,2013-07-01 15:58:44,2013-07-01 16:01:25,2013-07-01 17:26:23,790.0,5098.0,4905.0,92
1372665547620000516,2013-07-01 15:59:07,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,97
1372665555620000664,2013-07-01 15:59:15,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,72
1372665577620000093,2013-07-01 15:59:37,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372665577620000027,2013-07-01 15:59:37,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372665580620000179,2013-07-01 15:59:40,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,99
1372665582620000267,2013-07-01 15:59:42,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,84
1372665592620000319,2013-07-01 15:59:52,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372665600620000406,2013-07-01 16:00:00,2013-07-01 16:01:54,2013-07-01 16:01:54,0.0,0.0,0.0,86
1372665614620000009,2013-07-01 16:00:14,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,105
1372665614620000380,2013-07-01 16:00:14,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,84
1372665664620000686,2013-07-01 16:01:04,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,43
1372665674620000021,2013-07-01 16:01:14,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372665682620000084,2013-07-01 16:01:22,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,-1
1372665698620000131,2013-07-01 16:01:38,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372665708620000118,2013-07-01 16:01:48,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372665735620000251,2013-07-01 16:02:15,2013-07-01 16:05:22,2013-07-01 16:12:51,253.0,449.0,391.0,40
1372665742620000352,2013-07-01 16:02:22,2013-07-01 16:06:14,2013-07-01 16:27:06,169.0,1252.0,1226.0,99
1372665768620000038,2013-07-01 16:02:48,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,41
1372665781620000153,2013-07-01 16:03:01,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372665786620000578,2013-07-01 16:03:06,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372665804620000688,2013-07-01 16:03:24,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,25
1372665808620000623,2013-07-01 16:03:28,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,40
1372665814620000436,2013-07-01 16:03:34,2013-07-01 16:05:04,2013-07-01 17:27:12,289.0,4928.0,4522.0,14
1372665841620000671,2013-07-01 16:04:01,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372665861620000163,2013-07-01 16:04:21,2013-07-01 16:08:16,2013-07-01 16:33:57,381.0,1541.0,1541.0,104
1372665872620000229,2013-07-01 16:04:32,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,35
1372665899620000363,2013-07-01 16:04:59,2013-07-01 16:07:22,2013-07-01 16:14:12,267.0,410.0,410.0,97
1372665913620000280,2013-07-01 16:05:13,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372665929620000682,2013-07-01 16:05:29,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,105
1372665966620000361,2013-07-01 16:06:06,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372665992620000503,2013-07-01 16:06:32,2013-07-01 16:07:41,2013-07-01 16:33:30,362.0,1549.0,1302.0,84
1372665998620000022,2013-07-01 16:06:38,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372666007620000196,2013-07-01 16:06:47,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372666008620000285,2013-07-01 16:06:48,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,45
1372666020620000138,2013-07-01 16:07:00,2013-07-01 16:10:15,2013-07-01 16:14:20,245.0,245.0,245.0,104
1372666025620000495,2013-07-01 16:07:05,2013-07-01 16:08:38,2013-07-01 17:21:23,571.0,4365.0,4124.0,62
1372666070620000151,2013-07-01 16:07:50,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,72
1372666080620000207,2013-07-01 16:08:00,2013-07-01 16:11:06,2013-07-01 16:15:14,248.0,248.0,248.0,99
1372666084620000409,2013-07-01 16:08:04,2013-07-01 16:11:14,2013-07-01 16:14:05,171.0,171.0,171.0,43
1372666091620000349,2013-07-01 16:08:11,2013-07-01 16:12:40,2013-07-01 16:20:49,352.0,489.0,431.0,97
1372666091620000514,2013-07-01 16:08:11,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372666107620000387,2013-07-01 16:08:27,2013-07-01 16:12:31,2013-07-01 16:21:25,373.0,534.0,525.0,41
1372666109620000508,2013-07-01 16:08:29,2013-07-01 16:10:55,2013-07-01 16:48:59,476.0,2284.0,2138.0,14
1372666113620000684,2013-07-01 16:08:33,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,41
1372666118620000051,2013-07-01 16:08:38,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,92
1372666132620000525,2013-07-01 16:08:52,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,40
1372666136620000648,2013-07-01 16:08:56,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372666147620000045,2013-07-01 16:09:07,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372666150620000180,2013-07-01 16:09:10,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372666157620000245,2013-07-01 16:09:17,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,84
1372666199620000272,2013-07-01 16:09:59,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,84
1372666207620000633,2013-07-01 16:10:07,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,57
1372666217620000269,2013-07-01 16:10:17,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372666247620000048,2013-07-01 16:10:47,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372666248620000640,2013-07-01 16:10:48,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372666255620000307,2013-07-01 16:10:55,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,57
1372666258620000049,2013-07-01 16:10:58,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,72
1372666263620000467,2013-07-01 16:11:03,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,105
1372666264620000258,2013-07-01 16:11:04,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,102
1372666301620000142,2013-07-01 16:11:41,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372666304620000136,2013-07-01 16:11:44,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372666306620000014,2013-07-01 16:11:46,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372666325620000535,2013-07-01 16:12:05,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,45
1372666325620000621,2013-07-01 16:12:05,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372666326620000680,2013-07-01 16:12:06,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,102
1372666327620000120,2013-07-01 16:12:07,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,102
1372666349620000303,2013-07-01 16:12:29,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,44
1372666360620000261,2013-07-01 16:12:40,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,44
1372666362620000338,2013-07-01 16:12:42,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,44
1372666367620000137,2013-07-01 16:12:47,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,85
1372666374620000116,2013-07-01 16:12:54,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,40
1372666377620000001,2013-07-01 16:12:57,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,72
1372666413620000454,2013-07-01 16:13:33,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372666423620000625,2013-07-01 16:13:43,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,92
1372666428620000254,2013-07-01 16:13:48,2013-07-01 16:16:04,2013-07-01 16:24:11,439.0,487.0,487.0,41
1372666450620000384,2013-07-01 16:14:10,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,40
1372666456620000381,2013-07-01 16:14:16,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,97
1372666463620000453,2013-07-01 16:14:23,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372666484620000560,2013-07-01 16:14:44,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372666492620000377,2013-07-01 16:14:52,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,14
1372666493620000626,2013-07-01 16:14:53,2013-07-01 16:17:21,2013-07-01 16:36:46,1051.0,1165.0,1146.0,43
1372666502620000294,2013-07-01 16:15:02,2013-07-01 16:19:32,2013-07-01 16:25:04,290.0,332.0,318.0,84
1372666507620000073,2013-07-01 16:15:07,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,84
1372666523620000431,2013-07-01 16:15:23,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372666537620000692,2013-07-01 16:15:37,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,57
1372666538620000492,2013-07-01 16:15:38,2013-07-01 16:17:34,2013-07-01 17:46:07,204.0,5313.0,5074.0,104
1372666546620000047,2013-07-01 16:15:46,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,99
1372666556620000518,2013-07-01 16:15:56,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372666575620000030,2013-07-01 16:16:15,2013-07-01 16:20:37,2013-07-01 16:33:55,219.0,798.0,685.0,45
1372666591620000579,2013-07-01 16:16:31,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372666613620000693,2013-07-01 16:16:53,2013-07-01 16:21:37,2013-07-01 18:01:16,312.0,5979.0,5813.0,57
1372666624620000451,2013-07-01 16:17:04,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372666634620000391,2013-07-01 16:17:14,2013-07-01 16:21:31,2013-07-01 16:30:15,368.0,524.0,502.0,82
1372666637620000398,2013-07-01 16:17:17,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,102
1372666643620000470,2013-07-01 16:17:23,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,43
1372666645620000249,2013-07-01 16:17:25,2013-07-01 16:20:32,2013-07-01 16:28:49,0.0,497.0,0.0,102
1372666650620000632,2013-07-01 16:17:30,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,102
1372666656620000481,2013-07-01 16:17:36,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,45
1372666658620000440,2013-07-01 16:17:38,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372666681620000421,2013-07-01 16:18:01,2013-07-01 16:22:13,2013-07-01 17:03:05,419.0,2452.0,2384.0,40
1372666682620000286,2013-07-01 16:18:02,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,44
1372666683620000271,2013-07-01 16:18:03,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,72
1372666709620000158,2013-07-01 16:18:29,2013-07-01 16:22:14,2013-07-01 16:41:35,780.0,1161.0,1055.0,27
1372666718620000089,2013-07-01 16:18:38,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372666721620000057,2013-07-01 16:18:41,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372666748620000675,2013-07-01 16:19:08,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372666762620000562,2013-07-01 16:19:22,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,44
1372666772620000472,2013-07-01 16:19:32,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372666777620000128,2013-07-01 16:19:37,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,40
1372666810620000190,2013-07-01 16:20:10,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,44
1372666817620000178,2013-07-01 16:20:17,2013-07-01 16:20:20,2013-07-01 16:23:18,178.0,178.0,178.0,14
1372666820620000446,2013-07-01 16:20:20,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,84
1372666824620000588,2013-07-01 16:20:24,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372666843620000578,2013-07-01 16:20:43,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,92
1372666857620000363,2013-07-01 16:20:57,2013-07-01 16:20:58,2013-07-01 16:20:58,0.0,0.0,0.0,104
1372666862620000446,2013-07-01 16:21:02,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,27
1372666864620000123,2013-07-01 16:21:04,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372666869620000331,2013-07-01 16:21:09,2013-07-01 16:25:49,2013-07-01 16:28:59,190.0,190.0,190.0,104
1372666885620000497,2013-07-01 16:21:25,2013-07-01 16:22:55,2013-07-01 16:42:52,520.0,1197.0,1137.0,99
1372666901620000184,2013-07-01 16:21:41,2013-07-01 16:22:13,2013-07-01 16:28:13,330.0,360.0,360.0,41
1372666901620000138,2013-07-01 16:21:41,2013-07-01 16:25:37,2013-07-01 16:32:07,140.0,390.0,315.0,97
1372666911620000092,2013-07-01 16:21:51,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372666912620000005,2013-07-01 16:21:52,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,97
1372666913620000408,2013-07-01 16:21:53,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,85
1372666916620000403,2013-07-01 16:21:56,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,82
1372666929620000315,2013-07-01 16:22:09,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372666937620000099,2013-07-01 16:22:17,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,57
1372666939620000197,2013-07-01 16:22:19,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,72
1372666958620000281,2013-07-01 16:22:38,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,43
1372666972620000108,2013-07-01 16:22:52,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,102
1372666972620000557,2013-07-01 16:22:52,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,18
1372666980620000326,2013-07-01 16:23:00,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,45
1372666984620000148,2013-07-01 16:23:04,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,44
1372666999620000039,2013-07-01 16:23:19,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,14
1372667009620000607,2013-07-01 16:23:29,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,72
1372667026620000546,2013-07-01 16:23:46,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,86
1372667051620000152,2013-07-01 16:24:11,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,62
1372667073620000534,2013-07-01 16:24:33,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,41
1372667077620000230,2013-07-01 16:24:37,1970-01-01 08:00:00,1970-01-01 08:00:00,0.0,0.0,0.0,44
